"","YearWeekISO","FirstDose","FirstDoseRefused","SecondDose","UnknownDose","NumberDosesReceived","Region","Population","ReportingCountry","TargetGroup","Vaccine","Denominator"
"8245","2021-W06",676,NA,998,0,NA,"FI19",5525292,"FI","Age50_59","COM",174886
"8246","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age50_59","JANSS",167867
"8247","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age50_59","JANSS",724665
"8248","2021-W06",2,NA,0,0,NA,"FI1C",5525292,"FI","Age50_59","MOD",156381
"8249","2021-W06",13,NA,0,0,NA,"FI",5525292,"FI","Age50_59","MOD",724665
"8250","2021-W06",558,NA,860,0,NA,"FI1C",5525292,"FI","Age50_59","COM",156381
"8251","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","JANSS",4158
"8252","2021-W06",257,NA,863,0,NA,"FI1D",5525292,"FI","Age50_59","COM",167867
"8253","2021-W06",190,NA,472,0,NA,"FI1B",5525292,"FI","Age50_59","COM",221373
"8254","2021-W06",595,NA,0,0,NA,"FI",5525292,"FI","Age50_59","AZ",724665
"8255","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age50_59","UNK",174886
"8256","2021-W06",5,NA,14,0,NA,"FI20",5525292,"FI","Age50_59","COM",4158
"8257","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age50_59","UNK",724665
"8258","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age50_59","MOD",174886
"8259","2021-W06",1687,NA,3207,0,NA,"FI",5525292,"FI","Age50_59","COM",724665
"8260","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","AZ",4158
"8261","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age50_59","UNK",167867
"8262","2021-W06",77,NA,0,0,NA,"FI19",5525292,"FI","Age50_59","AZ",174886
"8263","2021-W06",173,NA,0,0,NA,"FI1C",5525292,"FI","Age50_59","AZ",156381
"8264","2021-W06",6,NA,0,0,NA,"FI1B",5525292,"FI","Age50_59","MOD",221373
"8265","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","UNK",4158
"8266","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","MOD",4158
"8267","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age50_59","JANSS",174886
"8268","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","Age50_59","UNK",156381
"8269","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age50_59","UNK",221373
"8270","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age50_59","JANSS",221373
"8271","2021-W06",123,NA,0,0,NA,"FI1D",5525292,"FI","Age50_59","AZ",167867
"8272","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age60_69","JANSS",187872
"8273","2021-W06",5,NA,19,0,NA,"FI20",5525292,"FI","Age60_69","COM",3838
"8274","2021-W06",195,NA,335,0,NA,"FI1B",5525292,"FI","Age60_69","COM",181690
"8275","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age60_69","JANSS",3838
"8276","2021-W06",372,NA,479,0,NA,"FI1C",5525292,"FI","Age60_69","COM",161879
"8277","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","Age60_69","JANSS",161879
"8278","2021-W06",14,NA,0,0,NA,"FI1D",5525292,"FI","Age60_69","MOD",187872
"8279","2021-W06",439,NA,525,0,NA,"FI1D",5525292,"FI","Age60_69","COM",187872
"8280","2021-W06",1592,NA,1931,0,NA,"FI",5525292,"FI","Age60_69","COM",716579
"8281","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age60_69","UNK",181300
"8282","2021-W06",6,NA,0,0,NA,"FI1C",5525292,"FI","Age60_69","MOD",161879
"8283","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","Age60_69","UNK",161879
"8284","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age60_69","MOD",181300
"8285","2021-W06",12,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","MOD",181690
"8286","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","UNK",181690
"8287","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age60_69","UNK",3838
"8288","2021-W06",64,NA,0,0,NA,"FI1D",5525292,"FI","Age60_69","AZ",187872
"8289","2021-W06",688,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","AZ",181690
"8290","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age60_69","JANSS",716579
"8291","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age60_69","JANSS",181300
"8292","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age60_69","MOD",3838
"8293","2021-W06",394,NA,0,0,NA,"FI1C",5525292,"FI","Age60_69","AZ",161879
"8294","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age60_69","AZ",3838
"8295","2021-W06",967,NA,0,0,NA,"FI19",5525292,"FI","Age60_69","AZ",181300
"8296","2021-W06",578,NA,572,0,NA,"FI19",5525292,"FI","Age60_69","COM",181300
"8297","2021-W06",2113,NA,0,0,NA,"FI",5525292,"FI","Age60_69","AZ",716579
"8298","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age60_69","UNK",716579
"8299","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","JANSS",181690
"8300","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age60_69","UNK",187872
"8301","2021-W06",32,NA,0,0,NA,"FI",5525292,"FI","Age60_69","MOD",716579
"8302","2021-W06",695,NA,110,0,NA,"FI1C",5525292,"FI","Age70_79","COM",133383
"8303","2021-W06",122,NA,38,0,NA,"FI20",5525292,"FI","Age70_79","COM",3187
"8304","2021-W06",49,NA,0,0,NA,"FI1B",5525292,"FI","Age70_79","MOD",141702
"8305","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age70_79","JANSS",146937
"8306","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age70_79","JANSS",136699
"8307","2021-W06",2,NA,0,0,NA,"FI19",5525292,"FI","Age70_79","MOD",146937
"8308","2021-W06",990,NA,242,0,NA,"FI19",5525292,"FI","Age70_79","COM",146937
"8309","2021-W06",147,NA,0,0,NA,"FI",5525292,"FI","Age70_79","MOD",561908
"8310","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age70_79","UNK",136699
"8311","2021-W06",28,NA,0,0,NA,"FI1C",5525292,"FI","Age70_79","MOD",133383
"8312","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age70_79","UNK",146937
"8313","2021-W06",1476,NA,396,0,NA,"FI1D",5525292,"FI","Age70_79","COM",136699
"8314","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age70_79","AZ",3187
"8315","2021-W06",908,NA,376,0,NA,"FI1B",5525292,"FI","Age70_79","COM",141702
"8316","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","Age70_79","UNK",133383
"8317","2021-W06",4193,NA,1163,0,NA,"FI",5525292,"FI","Age70_79","COM",561908
"8318","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","Age70_79","JANSS",133383
"8319","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age70_79","MOD",3187
"8320","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age70_79","JANSS",141702
"8321","2021-W06",0,NA,1,0,NA,"FI1D",5525292,"FI","Age70_79","AZ",136699
"8322","2021-W06",68,NA,0,0,NA,"FI1D",5525292,"FI","Age70_79","MOD",136699
"8323","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age70_79","JANSS",561908
"8324","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age70_79","UNK",141702
"8325","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age70_79","JANSS",3187
"8326","2021-W06",1,NA,0,0,NA,"FI19",5525292,"FI","Age70_79","AZ",146937
"8327","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age70_79","UNK",561908
"8328","2021-W06",12,NA,1,0,NA,"FI",5525292,"FI","Age70_79","AZ",561908
"8329","2021-W06",7,NA,0,0,NA,"FI1B",5525292,"FI","Age70_79","AZ",141702
"8330","2021-W06",4,NA,0,0,NA,"FI1C",5525292,"FI","Age70_79","AZ",133383
"8331","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age70_79","UNK",3187
"8332","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age80+","AZ",80207
"8333","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age80+","AZ",69094
"8334","2021-W06",686,NA,0,0,NA,"FI1B",5525292,"FI","Age80+","MOD",69094
"8335","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age80+","UNK",86152
"8336","2021-W06",477,NA,152,0,NA,"FI20",5525292,"FI","Age80+","COM",1654
"8337","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age80+","JANSS",69094
"8338","2021-W06",4262,NA,368,0,NA,"FI1C",5525292,"FI","Age80+","COM",75299
"8339","2021-W06",7512,NA,1292,0,NA,"FI1D",5525292,"FI","Age80+","COM",80207
"8340","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age80+","JANSS",312406
"8341","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age80+","JANSS",86152
"8342","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age80+","JANSS",80207
"8343","2021-W06",202,NA,0,0,NA,"FI1D",5525292,"FI","Age80+","MOD",80207
"8344","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age80+","MOD",86152
"8345","2021-W06",179,NA,0,0,NA,"FI1C",5525292,"FI","Age80+","MOD",75299
"8346","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","Age80+","UNK",75299
"8347","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","Age80+","UNK",69094
"8348","2021-W06",2,NA,0,0,NA,"FI1C",5525292,"FI","Age80+","AZ",75299
"8349","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age80+","UNK",1654
"8350","2021-W06",2,NA,0,0,NA,"FI",5525292,"FI","Age80+","AZ",312406
"8351","2021-W06",6772,NA,1053,0,NA,"FI1B",5525292,"FI","Age80+","COM",69094
"8352","2021-W06",4918,NA,723,0,NA,"FI19",5525292,"FI","Age80+","COM",86152
"8353","2021-W06",1067,NA,0,0,NA,"FI",5525292,"FI","Age80+","MOD",312406
"8354","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","Age80+","JANSS",75299
"8355","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","Age80+","UNK",80207
"8356","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age80+","MOD",1654
"8357","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","Age80+","AZ",86152
"8358","2021-W06",23943,NA,3590,0,NA,"FI",5525292,"FI","Age80+","COM",312406
"8359","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age80+","JANSS",1654
"8360","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","Age80+","UNK",312406
"8361","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","Age80+","AZ",1654
"8362","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","AgeUNK","COM",NA
"8363","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","AgeUNK","UNK",NA
"8364","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","AgeUNK","COM",NA
"8365","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","AgeUNK","JANSS",NA
"8366","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","AgeUNK","MOD",NA
"8367","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","AgeUNK","COM",NA
"8368","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","AgeUNK","AZ",NA
"8369","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","AgeUNK","AZ",NA
"8370","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","AgeUNK","UNK",NA
"8371","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","AgeUNK","UNK",NA
"8372","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","AgeUNK","COM",NA
"8373","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","AgeUNK","AZ",NA
"8374","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","AgeUNK","UNK",NA
"8375","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","AgeUNK","UNK",NA
"8376","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","AgeUNK","JANSS",NA
"8377","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","AgeUNK","MOD",NA
"8378","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","AgeUNK","MOD",NA
"8379","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","AgeUNK","UNK",NA
"8380","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","AgeUNK","COM",NA
"8381","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","AgeUNK","JANSS",NA
"8382","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","AgeUNK","AZ",NA
"8383","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","AgeUNK","MOD",NA
"8384","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","AgeUNK","JANSS",NA
"8385","2021-W06",0,NA,0,0,NA,"FI1C",5525292,"FI","AgeUNK","AZ",NA
"8386","2021-W06",0,NA,0,0,NA,"FI",5525292,"FI","AgeUNK","COM",NA
"8387","2021-W06",0,NA,0,0,NA,"FI1D",5525292,"FI","AgeUNK","AZ",NA
"8388","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","AgeUNK","JANSS",NA
"8389","2021-W06",0,NA,0,0,NA,"FI1B",5525292,"FI","AgeUNK","JANSS",NA
"8390","2021-W06",0,NA,0,0,NA,"FI20",5525292,"FI","AgeUNK","MOD",NA
"8391","2021-W06",0,NA,0,0,NA,"FI19",5525292,"FI","AgeUNK","MOD",NA
"8392","2021-W07",1469,NA,0,0,NA,"FI1D",5525292,"FI","ALL","MOD",1030639
"8393","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","ALL","MOD",23974
"8394","2021-W07",1464,NA,1,0,NA,"FI1B",5525292,"FI","ALL","MOD",1358542
"8395","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","ALL","JANSS",1115634
"8396","2021-W07",13173,NA,3041,0,NA,"FI1B",5525292,"FI","ALL","COM",1358542
"8397","2021-W07",330,NA,125,0,NA,"FI20",5525292,"FI","ALL","COM",23974
"8398","2021-W07",1,NA,0,0,NA,"FI20",5525292,"FI","ALL","AZ",23974
"8399","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","ALL","UNK",1358542
"8400","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","ALL","JANSS",23974
"8401","2021-W07",5279,NA,0,0,NA,"FI1D",5525292,"FI","ALL","AZ",1030639
"8402","2021-W07",3538,NA,1,0,NA,"FI19",5525292,"FI","ALL","AZ",1115634
"8403","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","ALL","JANSS",4476235
"8404","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","ALL","UNK",4476235
"8405","2021-W07",4549,NA,1,0,NA,"FI1C",5525292,"FI","ALL","AZ",947446
"8406","2021-W07",11216,NA,357,0,NA,"FI1D",5525292,"FI","ALL","COM",1030639
"8407","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","ALL","UNK",947446
"8408","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","ALL","UNK",1030639
"8409","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","ALL","JANSS",947446
"8410","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","ALL","JANSS",1358542
"8411","2021-W07",745,NA,0,0,NA,"FI1C",5525292,"FI","ALL","MOD",947446
"8412","2021-W07",4584,NA,1,0,NA,"FI",5525292,"FI","ALL","MOD",4476235
"8413","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","ALL","UNK",1115634
"8414","2021-W07",6610,NA,1,0,NA,"FI1B",5525292,"FI","ALL","AZ",1358542
"8415","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","ALL","UNK",23974
"8416","2021-W07",53280,NA,6346,0,60840,"FI",5525292,"FI","ALL","COM",4476235
"8417","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","ALL","JANSS",1030639
"8418","2021-W07",12931,NA,2543,0,NA,"FI1C",5525292,"FI","ALL","COM",947446
"8419","2021-W07",15617,NA,270,0,NA,"FI19",5525292,"FI","ALL","COM",1115634
"8420","2021-W07",19987,NA,3,0,45600,"FI",5525292,"FI","ALL","AZ",4476235
"8421","2021-W07",904,NA,0,0,NA,"FI19",5525292,"FI","ALL","MOD",1115634
"8422","2021-W07",164,NA,163,0,NA,"FI",5525292,"FI","Age18_24","COM",432594
"8423","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age18_24","UNK",86290
"8424","2021-W07",7,NA,0,0,NA,"FI",5525292,"FI","Age18_24","MOD",432594
"8425","2021-W07",74,NA,12,0,NA,"FI19",5525292,"FI","Age18_24","COM",111748
"8426","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age18_24","JANSS",432594
"8427","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","Age18_24","MOD",99532
"8428","2021-W07",178,NA,0,0,NA,"FI1D",5525292,"FI","Age18_24","AZ",99532
"8429","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age18_24","UNK",1893
"8430","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age18_24","MOD",86290
"8431","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age18_24","MOD",1893
"8432","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","Age18_24","UNK",99532
"8433","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","Age18_24","JANSS",99532
"8434","2021-W07",30,NA,12,0,NA,"FI1D",5525292,"FI","Age18_24","COM",99532
"8435","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age18_24","UNK",133131
"8436","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age18_24","UNK",432594
"8437","2021-W07",196,NA,0,0,NA,"FI1C",5525292,"FI","Age18_24","AZ",86290
"8438","2021-W07",40,NA,86,0,NA,"FI1C",5525292,"FI","Age18_24","COM",86290
"8439","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age18_24","AZ",1893
"8440","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age18_24","JANSS",1893
"8441","2021-W07",20,NA,51,0,NA,"FI1B",5525292,"FI","Age18_24","COM",133131
"8442","2021-W07",0,NA,2,0,NA,"FI20",5525292,"FI","Age18_24","COM",1893
"8443","2021-W07",585,NA,0,0,NA,"FI",5525292,"FI","Age18_24","AZ",432594
"8444","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","Age18_24","UNK",111748
"8445","2021-W07",2,NA,0,0,NA,"FI1B",5525292,"FI","Age18_24","MOD",133131
"8446","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age18_24","JANSS",133131
"8447","2021-W07",90,NA,0,0,NA,"FI19",5525292,"FI","Age18_24","AZ",111748
"8448","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age18_24","JANSS",86290
"8449","2021-W07",5,NA,0,0,NA,"FI19",5525292,"FI","Age18_24","MOD",111748
"8450","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","Age18_24","JANSS",111748
"8451","2021-W07",121,NA,0,0,NA,"FI1B",5525292,"FI","Age18_24","AZ",133131
"8452","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age25_49","MOD",9244
"8453","2021-W07",0,NA,13,0,NA,"FI20",5525292,"FI","Age25_49","COM",9244
"8454","2021-W07",243,NA,903,0,NA,"FI1C",5525292,"FI","Age25_49","COM",334214
"8455","2021-W07",4569,NA,1,0,NA,"FI",5525292,"FI","Age25_49","AZ",1728083
"8456","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age25_49","UNK",334214
"8457","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age25_49","JANSS",1728083
"8458","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age25_49","UNK",9244
"8459","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age25_49","JANSS",334214
"8460","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","Age25_49","UNK",414611
"8461","2021-W07",673,NA,0,0,NA,"FI19",5525292,"FI","Age25_49","AZ",414611
"8462","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age25_49","UNK",1728083
"8463","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","Age25_49","JANSS",358462
"8464","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age25_49","AZ",9244
"8465","2021-W07",1155,NA,0,0,NA,"FI1D",5525292,"FI","Age25_49","AZ",358462
"8466","2021-W07",150,NA,110,0,NA,"FI1D",5525292,"FI","Age25_49","COM",358462
"8467","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age25_49","JANSS",611552
"8468","2021-W07",1078,NA,1560,0,NA,"FI",5525292,"FI","Age25_49","COM",1728083
"8469","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","Age25_49","UNK",358462
"8470","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age25_49","JANSS",9244
"8471","2021-W07",14,NA,0,0,NA,"FI1C",5525292,"FI","Age25_49","MOD",334214
"8472","2021-W07",32,NA,0,0,NA,"FI19",5525292,"FI","Age25_49","MOD",414611
"8473","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age25_49","UNK",611552
"8474","2021-W07",77,NA,0,0,NA,"FI",5525292,"FI","Age25_49","MOD",1728083
"8475","2021-W07",168,NA,395,0,NA,"FI1B",5525292,"FI","Age25_49","COM",611552
"8476","2021-W07",1448,NA,0,0,NA,"FI1B",5525292,"FI","Age25_49","AZ",611552
"8477","2021-W07",515,NA,132,0,NA,"FI19",5525292,"FI","Age25_49","COM",414611
"8478","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","Age25_49","JANSS",414611
"8479","2021-W07",25,NA,0,0,NA,"FI1B",5525292,"FI","Age25_49","MOD",611552
"8480","2021-W07",6,NA,0,0,NA,"FI1D",5525292,"FI","Age25_49","MOD",358462
"8481","2021-W07",1288,NA,1,0,NA,"FI1C",5525292,"FI","Age25_49","AZ",334214
"8482","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age50_59","UNK",221373
"8483","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age50_59","UNK",156381
"8484","2021-W07",83,NA,0,0,NA,"FI",5525292,"FI","Age50_59","MOD",724665
"8485","2021-W07",164,NA,69,0,NA,"FI1D",5525292,"FI","Age50_59","COM",167867
"8486","2021-W07",3685,NA,1,0,NA,"FI",5525292,"FI","Age50_59","AZ",724665
"8487","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age50_59","JANSS",724665
"8488","2021-W07",1017,NA,0,0,NA,"FI1C",5525292,"FI","Age50_59","AZ",156381
"8489","2021-W07",904,NA,0,0,NA,"FI1B",5525292,"FI","Age50_59","AZ",221373
"8490","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","AZ",4158
"8491","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","MOD",4158
"8492","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","Age50_59","UNK",174886
"8493","2021-W07",15,NA,0,0,NA,"FI1C",5525292,"FI","Age50_59","MOD",156381
"8494","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age50_59","UNK",724665
"8495","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age50_59","JANSS",221373
"8496","2021-W07",8,NA,0,0,NA,"FI1D",5525292,"FI","Age50_59","MOD",167867
"8497","2021-W07",1,NA,13,0,NA,"FI20",5525292,"FI","Age50_59","COM",4158
"8498","2021-W07",638,NA,1,0,NA,"FI19",5525292,"FI","Age50_59","AZ",174886
"8499","2021-W07",882,NA,986,0,NA,"FI",5525292,"FI","Age50_59","COM",724665
"8500","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","JANSS",4158
"8501","2021-W07",117,NA,254,0,NA,"FI1B",5525292,"FI","Age50_59","COM",221373
"8502","2021-W07",203,NA,570,0,NA,"FI1C",5525292,"FI","Age50_59","COM",156381
"8503","2021-W07",397,NA,79,0,NA,"FI19",5525292,"FI","Age50_59","COM",174886
"8504","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","Age50_59","UNK",167867
"8505","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age50_59","JANSS",156381
"8506","2021-W07",35,NA,0,0,NA,"FI19",5525292,"FI","Age50_59","MOD",174886
"8507","2021-W07",0,NA,0,0,NA,"FI1D",5525292,"FI","Age50_59","JANSS",167867
"8508","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age50_59","UNK",4158
"8509","2021-W07",25,NA,0,0,NA,"FI1B",5525292,"FI","Age50_59","MOD",221373
"8510","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","Age50_59","JANSS",174886
"8511","2021-W07",1124,NA,0,0,NA,"FI1D",5525292,"FI","Age50_59","AZ",167867
"8512","2021-W07",306,NA,46,0,NA,"FI1D",5525292,"FI","Age60_69","COM",187872
"8513","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","UNK",181690
"8514","2021-W07",147,NA,0,0,NA,"FI",5525292,"FI","Age60_69","MOD",716579
"8515","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age60_69","JANSS",716579
"8516","2021-W07",2036,NA,0,0,NA,"FI19",5525292,"FI","Age60_69","AZ",181300
"8517","2021-W07",0,NA,0,0,NA,"FI19",5525292,"FI","Age60_69","JANSS",181300
"8518","2021-W07",4110,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","AZ",181690
"8519","2021-W07",10974,NA,0,0,NA,"FI",5525292,"FI","Age60_69","AZ",716579
"8520","2021-W07",1,NA,0,0,NA,"FI20",5525292,"FI","Age60_69","AZ",3838
"8521","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age60_69","UNK",3838
"8522","2021-W07",2,NA,6,0,NA,"FI20",5525292,"FI","Age60_69","COM",3838
"8523","2021-W07",0,NA,0,0,NA,"FI20",5525292,"FI","Age60_69","JANSS",3838
"8524","2021-W07",1286,NA,638,0,NA,"FI",5525292,"FI","Age60_69","COM",716579
"8525","2021-W07",243,NA,237,0,NA,"FI1B",5525292,"FI","Age60_69","COM",181690
"8526","2021-W07",2785,NA,0,0,NA,"FI1D",5525292,"FI","Age60_69","AZ",187872
"8527","2021-W07",0,NA,0,0,NA,"FI",5525292,"FI","Age60_69","UNK",716579
"8528","2021-W07",280,NA,310,0,NA,"FI1C",5525292,"FI","Age60_69","COM",161879
"8529","2021-W07",0,NA,0,0,NA,"FI1C",5525292,"FI","Age60_69","JANSS",161879
"8530","2021-W07",19,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","MOD",181690
"8531","2021-W07",0,NA,0,0,NA,"FI1B",5525292,"FI","Age60_69","JANSS",181690
